A1470 A1575 A1587 A1592 A1623 A1663 A1691 A1731 A1738 A1745 A1773 A1775 A1790 A1818 A1820 A3031 A3062 A3068 A3078 A3167 B1692 B1724 B1747 B1757 B1774 B1783 B1797 C2106 C2151 D2086 D2220 D2341 D2354 D2384 D2443 D2474 D2488 D2503 D2519 D2568 D2570 D2583 D3147 D3155 H0006 H0009 H0014 H0035 H0041 H0054 H0056 H0059 H0061 H0064 H0068 H0077 H0078 H0085 H0091 H0099 H0101 H0104 H0107 H0108 H0109 H0111 H0115 H0117 H0123 H0128 H0133 H0134 H0146 H0151 H0152 H0156 H0159 H0165 H0177 H0178 H0185 H0190 H0217 R3026 R3030 R3032 R3040 R3041 R3045 R3057 R3066 R3075 R3091 R3126 R3171
cg01135950 0.324127506082731 0.293597744788022 0.281636853489358 0.285551921204311 0.215845076750414 0.166144654839582 0.258754396590495 0.251488493979213 0.18617128559867 0.292721725902373 0.288246061117054 0.302241276139609 0.268223094186269 0.288842902754297 0.302140526498237 0.281387819180106 0.163106542042695 0.253718188466242 0.303814288186571 0.246139361213609 0.198694131882314 0.263028763302998 0.344174072104072 0.246475833669654 0.313011922238427 0.270119151526275 0.2442394091234 0.289015283326694 0.366346758874017 0.363147531468192 0.166761890561847 0.28518232540522 0.234108811022456 0.307148538023748 0.167690648319522 0.229335602375077 0.300673851413539 0.22918456115986 0.289113835186201 0.286101811333072 0.284206950295671 0.233910438649007 0.221579514225331 0.283024120510457 0.286745636106309 0.279867941162805 0.260824137065727 0.158636686040186 0.195824683852349 0.275958352218953 0.297616161958944 0.19770615140818 0.278517432106438 0.315692995841057 0.325977342652459 0.27618136611589 0.322393853554497 0.289407278447613 0.260336307479797 0.15244160373174 0.28922520804517 0.248815172284922 0.265383710018703 0.384880167206031 0.211165380901126 0.269880011763778 0.3791056293107 0.26835260161698 0.301142853780856 0.289912540468194 0.183167798133892 0.235505217028101 0.326390131282858 0.333544770611135 0.266446678348483 0.314962809120821 0.16866074261527 0.266161209229073 0.298263844681129 0.326599370425074 0.30817795300136 0.211266891595086 0.272283479276272 0.290192172952383 0.289695466600573 0.271372890858061 0.272828240884986 0.313749594278996 0.356099590076887 0.208391118011648 0.314355229973527 0.291855828819685 0.299311799721286 0.230576474366393 0.237022655537861
cg01350190 0.86375467612319 0.859905996358357 0.854129317025525 0.860442494755583 0.824517621658017 0.851449351909407 0.831479644967976 0.780497154323103 0.881665701960288 0.892441374506869 0.828029793425783 0.823772885448672 0.853539666697034 0.826176645675476 0.854015357431552 0.876778998373709 0.84552560054166 0.880346304511725 0.878309029983324 0.873729951953372 0.833181281114185 0.860100431872734 0.879106079599794 0.815913850995185 0.905163248590584 0.891865630337287 0.877379010189554 0.849188644288262 0.857683806974102 0.884647111148689 0.867517012418209 0.828835378079677 0.878862806438189 0.885894499064807 0.842008445308711 0.910076322332009 0.873678365607987 0.863340590408409 0.841221284220757 0.910589835063434 0.840742409225391 0.84463007519512 0.923579965274137 0.840838754506519 0.918477569745083 0.894536858000768 0.90084570684 0.895719975056587 0.84096250840057 0.890644720275425 0.879726909888673 0.869959677025089 0.863260335696191 0.81132493576819 0.88311643955495 0.923729016235406 0.828816981202439 0.853027954421638 0.84935983055934 0.869699520870698 0.891223552112811 0.847618141222509 0.865118776329128 0.857158131036254 0.900460704265291 0.879954574828395 0.857092512415184 0.852123638212673 0.877380883218288 0.82216668043865 0.863417124158441 0.815219271063357 0.861351505901579 0.852698778922737 0.85756016023186 0.885919080390864 0.88136057904664 0.929771358374279 0.840559310200815 0.917905163048922 0.881783484570115 0.888744556177459 0.872460753244966 0.890022675052777 0.892046089447458 0.876577905216998 0.861512704510486 0.876793322948656 0.814254698485705 0.890002536876596 0.845581891208214 0.857650502031633 0.888908450404568 0.881034066224765 0.859988242560416
cg01458646 0.798282452072849 0.827761515275781 0.82404997960449 0.791298365214993 0.846785527199473 0.813374186994395 0.842674016942572 0.77614468194093 0.770483956139555 0.793624846708892 0.803748879374353 0.77966622129751 0.824572142547059 0.824791631666511 0.806302612316419 0.782272235211805 0.786637493574687 0.754761915410777 0.77956703007571 0.758885967812631 0.84781223357053 0.783394445383015 0.799549847011628 0.792821527695922 0.79876148526213 0.760836451254554 0.811475989860243 0.800463614515977 0.740075097435704 0.840720335380092 0.780832420946273 0.802172171431245 0.799637359236656 0.819375536777564 0.787362014599517 0.811095006532864 0.748661623834523 0.807016449280608 0.845450748342219 0.763339383265041 0.800999880175534 0.791434863670077 0.783083819857111 0.739827671598941 0.804638411076455 0.748769760806556 0.822618003740249 0.796049062231509 0.785101245093664 0.794093516283597 0.75303715882849 0.772685374207549 0.738035017365289 0.784811649177335 0.796724015516572 0.787936878539361 0.746946901959061 0.828772247053305 0.761092688921172 0.802096314494925 0.789690417445745 0.767042323342005 0.820619902939175 0.758956887486409 0.780317396572022 0.76323038087588 0.78335457341334 0.753035160022341 0.796876581845694 0.837830432970634 0.791460016963899 0.776162171466802 0.805405165893071 0.792137524502726 0.750409510828833 0.778149026857546 0.77383394145736 0.787746325089309 0.792706333385405 0.815744871202314 0.818174874680062 0.780189605630945 0.814403843995861 0.8091248324953 0.79981092737463 0.759749653733799 0.750912913662465 0.809568162069315 0.806404249207893 0.74952918770217 0.825946033287108 0.815261626079387 0.790753879690232 0.793008798080617 0.792408208915264
cg01612140 0.232201784879253 0.180834562475244 0.224126002565497 0.188335970017279 0.116941687498909 0.237579055838743 0.18217555655428 0.155783272779168 0.167516418289571 0.242213944696028 0.231360617971114 0.233852301736702 0.186571127761027 0.16048687910332 0.249465704953176 0.198610840846733 0.208535547239677 0.200104847405484 0.233330116782971 0.288518516301192 0.299217354820309 0.211628973774676 0.157227181313076 0.158192415993874 0.280502465643415 0.252311449629951 0.194765841565109 0.221399170298469 0.205460458889972 0.244544435226858 0.265527392599223 0.203405082113979 0.187398631480115 0.238606097843374 0.215349541866715 0.261258651797797 0.215435308189024 0.238399861480065 0.250534881244454 0.193020349928479 0.202342424720002 0.255557346362008 0.205215116120228 0.241851149725946 0.199507054650703 0.13787158002649 0.13732424508413 0.163287279794785 0.217837060794777 0.258468932117512 0.192761639272206 0.23350964052295 0.216713805361711 0.164082328736801 0.282998924448591 0.222693952861219 0.181967821244558 0.144792396645818 0.149753131110804 0.204299610484014 0.218165586476716 0.214075514574194 0.164728784305069 0.174546795010141 0.179215832254295 0.230431139328642 0.164274444695174 0.245641561329762 0.291089177247269 0.214957112433194 0.197007512580842 0.201027759536858 0.229299431169948 0.215835695851387 0.228679677422103 0.251768141229384 0.201169663630432 0.189199020214384 0.208763425382683 0.196908272784893 0.243872941190854 0.0975438735891381 0.219639836025449 0.197107975665662 0.229111244137486 0.198744355645825 0.212113289150893 0.199780495750403 0.311292689880257 0.239759562771925 0.164535048571632 0.183159089248521 0.232378157368356 0.236592997952857 0.231765358379462
cg01614746 0.165572935333981 0.170036750100589 0.151405286064895 0.155470442306861 0.170740027915711 0.181768859625339 0.181645081911484 0.163124980669891 0.188845487262121 0.203600656731746 0.207894037180413 0.194579062336926 0.223374053379518 0.21297070081762 0.221337751103442 0.167576963802341 0.171562008168022 0.183934365216768 0.191568221321373 0.210098015098221 0.224560464941103 0.139269034857136 0.206381036841973 0.18836950976337 0.158637958213188 0.198395628228823 0.161729760389832 0.199241339174217 0.246589723290047 0.162970008934339 0.215201148813832 0.206121156149141 0.155838465844802 0.176353371805291 0.203111246005052 0.211478426530529 0.186260658460915 0.1774219585332 0.192990708225352 0.188026783382364 0.160183025791101 0.202753077325984 0.178093631785929 0.203370983971296 0.174773766498576 0.211533367118248 0.201040216575364 0.147736320069334 0.201833568035294 0.165317307806346 0.168760241639132 0.207100110632382 0.179280696085956 0.169332485167464 0.174207365042335 0.176689302759242 0.172534798582265 0.175284299638361 0.205137156073047 0.213888873005892 0.161756286858529 0.182665094053188 0.135274319373946 0.182047431581201 0.184092710582287 0.149029024624128 0.21203697792874 0.162904941929442 0.181544160461322 0.199629045047291 0.199423206321438 0.164432643346314 0.226208075030925 0.197769052477413 0.200279782329217 0.199267688153473 0.233868374504456 0.147887376157827 0.197255988175339 0.169822477193946 0.209823268835111 0.184090500258049 0.185961799599067 0.213417968759074 0.178806657958514 0.205842138819657 0.224856421507157 0.155132804814236 0.214596994787278 0.180928669578578 0.234955148076012 0.13418717383429 0.192115720406348 0.147544175839894 0.145179195979961
cg01616529 0.508338134502646 0.582878631328779 0.589077010533537 0.684565913365908 0.452438403896396 0.594876577592647 0.560045057999251 0.654806622968751 0.651548825013225 0.507374574053316 0.504174502216425 0.693806982989297 0.660668234289448 0.337717759974534 0.684734174146966 0.380381851172503 0.694425044487543 0.611832261778889 0.497171175218906 0.489901893163147 0.658759601374892 0.464645517795229 0.597849470859324 0.407860954398077 0.641049281086325 0.654258605598251 0.487883145972426 0.551072649286663 0.670177897821374 0.567724411082524 0.48216526744142 0.639725791499348 0.567975473792439 0.447444334621645 0.664223869670937 0.599937699482366 0.440428096162434 0.689409521736628 0.606495072818976 0.66303721013488 0.464025847373647 0.686902998396124 0.579014858697978 0.535953244482966 0.688963598178733 0.482319812669592 0.295851987414753 0.544014822484506 0.581800629813841 0.65992548673006 0.70685257605842 0.70401621473847 0.69858039451331 0.619395738552586 0.680548288955262 0.634866516537306 0.713841360515357 0.677533144459852 0.663553233186763 0.635506490460791 0.553840689344743 0.255230857333682 0.334369139252707 0.690180130174029 0.631438081484632 0.6276004107803 0.435345647044652 0.704366117756333 0.470108541622001 0.681265678900367 0.593392437205599 0.536756947280043 0.512947241724219 0.481141270632096 0.675258838392467 0.581304378859791 0.650395717588519 0.668789970692644 0.619742871795629 0.669755825165339 0.679331760074934 0.588202952764022 0.636534215619392 0.495201815438503 0.683572300142512 0.29343632542508 0.46788185054432 0.297902524309408 0.713630558546647 0.710594835614613 0.646466856361221 0.648838507064732 0.615959238932484 0.43041813415102 0.467595176533528
cg01819552 0.665213835197588 0.666946647201242 0.6424778864223 0.64278535750451 0.693743918062362 0.604360059686005 0.687693923216219 0.718270987988436 0.622753849475934 0.650213128349952 0.621206425566785 0.674058152895802 0.691113402133262 0.646886944358757 0.626464036390774 0.632792135484766 0.682094556062959 0.676639976439198 0.666380737727193 0.665567039949449 0.711173523125945 0.648002579526525 0.640288654421479 0.695691570110301 0.644418878682958 0.657114860830578 0.667807438546706 0.624760288311996 0.666734336578564 0.683171076215294 0.620126260202284 0.673101359324032 0.645215491239014 0.663386180916793 0.616735418301765 0.627678491788119 0.625251686684641 0.670452711475845 0.663851300275124 0.638379164042182 0.639786722988379 0.70902687710943 0.64358781346645 0.624996053693359 0.667746582309292 0.634218333915546 0.637420609175371 0.613819198913693 0.646583308511987 0.666885849730364 0.624308644753701 0.673942568258093 0.664551470636071 0.713646132442038 0.623565612085114 0.645733966588278 0.640812153285422 0.667770708306172 0.615515220912056 0.721088641043301 0.671097130683067 0.658677418906797 0.680777197765828 0.61970977255113 0.673214174597741 0.667514967338178 0.664608268976167 0.645641161778 0.669138899329664 0.629954468602193 0.648877694638963 0.664533000670525 0.652352697811934 0.629489060008047 0.626368341741164 0.647377187668414 0.651348597598714 0.657035104957075 0.68721714828773 0.629655913429703 0.623192182178185 0.696372184260393 0.642587733633249 0.673383195018224 0.656915091685893 0.648981967750446 0.653882854062074 0.633267121385754 0.658229558010039 0.637504196890459 0.684890800186184 0.691712647733462 0.661077469505995 0.687204237961334 0.651242373450125
cg01849401 0.76470802718129 0.939804009163664 0.828337621705517 0.831690982382573 0.92426909437201 0.758520049307919 0.895614954213803 0.871808485335782 0.9296976682009 0.858640909418344 0.917340176809015 0.775524384007318 0.937319335967481 0.907480019527167 0.912579423836726 0.918697742806137 0.912063048360056 0.895564623424781 0.818178721601759 0.915647780733254 0.935908159191431 0.932085234502027 0.909135172412201 0.813124046965549 0.844960580107629 0.930500418720921 0.918301449635215 0.919352101510946 0.908248116553529 0.936938278348776 0.889715782337166 0.895357970738741 0.925995865937298 0.81791571068327 0.879062450918651 0.911180901382807 0.895594081668006 0.88967770340761 0.892448134955958 0.923815660826446 0.780859136399135 0.880963600949034 0.913200816657274 0.90022026299715 0.826223467225905 0.933629169899007 0.924331488028754 0.780987885801295 0.914581404784661 0.862722958952921 0.907287683247342 0.770120857797226 0.911726408514025 0.93627995470428 0.928774968836921 0.868101553932682 0.810849973579723 0.817634877725861 0.901497135832686 0.934398057509698 0.794978768030515 0.925292696185383 0.783394818233034 0.849332988969694 0.848736287573252 0.910602156883812 0.75681610942518 0.930268229991607 0.904282391721038 0.826582269981226 0.749451533853502 0.823475724613017 0.931732309099499 0.793850620249787 0.889752716552831 0.885845539785785 0.919432918394625 0.937916407683783 0.78465477211579 0.928474891340689 0.843826055920641 0.933999034986082 0.945476845404145 0.902403842070652 0.780385832312171 0.915651754237234 0.893496940881206 0.775264290270893 0.948173172057629 0.773598771783506 0.820139810041609 0.925549045570463 0.921759405431392 0.759906776018668 0.939291361648361
cg01873637 0.845661856820417 0.830832745233249 0.854146114212194 0.818663988569201 0.871795376387264 0.853602646884528 0.814934628929576 0.81522972881059 0.847453332477044 0.838771143457202 0.847752481511065 0.84922650844317 0.860355420093525 0.878791085858417 0.856455241063685 0.849413985868279 0.829560841208083 0.848452601477503 0.819563086402853 0.831475312419535 0.837938922919017 0.882060827537368 0.858478015861905 0.846702054323706 0.840943435808351 0.846415901662167 0.805280610617595 0.880382853521648 0.836117562496198 0.857182996168946 0.795841575922076 0.859187163512327 0.903636307523346 0.845326300294178 0.812415475307578 0.874990187420642 0.842720400487405 0.826219804263061 0.797356584814471 0.863229215859983 0.811978175732292 0.82942963517064 0.841392300732326 0.807534598200383 0.856508124488338 0.846738481023545 0.831060885396506 0.854183962221215 0.83425088586418 0.851463011738684 0.878721190763088 0.82331456684108 0.706765101798861 0.809080452811487 0.835966100361062 0.805368782957083 0.839336875586345 0.859977927347155 0.861827887291804 0.871981889395439 0.844317671788037 0.827503815592772 0.816627629792057 0.840543026856534 0.854436213831925 0.860802956205211 0.828954507246805 0.811945619550294 0.850554199204344 0.874346901596419 0.868730836910026 0.827618351042323 0.849317008010841 0.8196362121116 0.815723884605023 0.881567092269413 0.837138540203474 0.865056093780464 0.839100272171995 0.802779780810114 0.820986901311458 0.868580134633195 0.900202761071088 0.852973616795769 0.827649164527627 0.82904856057837 0.819103086723258 0.814432355521698 0.772914748536381 0.835276807576139 0.81218442463709 0.844190157799809 0.841732830210466 0.849409826552105 0.825687093028893
cg01972879 0.77626746366877 0.752512021332217 0.795333305197651 0.707277385267044 0.770623892092224 0.736199217307552 0.711590569752286 0.797535448322866 0.803697903366464 0.771954485468328 0.80848335824521 0.757981187461147 0.771958946436603 0.749390262072152 0.784775504511853 0.778167867146238 0.80668282657739 0.746383202367578 0.812705217750031 0.760928680465612 0.762583945761343 0.741366237494607 0.748578898862441 0.745339177295724 0.789093263015627 0.748800104672359 0.767142804268226 0.80089499981678 0.76736172409539 0.778923190588348 0.778320961385384 0.771708687205018 0.779663772068111 0.732321144726299 0.735719558732643 0.789023199886407 0.75200897964656 0.788497958422919 0.822957001933658 0.779246549038219 0.792891654147124 0.764138502385733 0.788338376178461 0.786971204555389 0.8094647773776 0.75219530849347 0.735776204975638 0.723270361266421 0.792683388032112 0.766266429713558 0.780839305217318 0.753986189379305 0.805669002592558 0.810520083909455 0.777297402864773 0.780350963716787 0.779864290597603 0.804116773429262 0.773410150896346 0.75464403629437 0.81177124385027 0.829439914864074 0.728291744033767 0.769159379363486 0.785554135009847 0.764096935361719 0.737202393837265 0.788456116613796 0.790116996927771 0.79274146857829 0.745247100694826 0.745303307671569 0.827843671620419 0.780268507019009 0.770897733795609 0.781182624084978 0.816060449995665 0.809142840435161 0.785247561660429 0.739423261685273 0.816506819672986 0.754326655238664 0.722991408308061 0.758367896122457 0.74640959444523 0.76473591923683 0.816793873024517 0.768629018116988 0.726245054932876 0.778850351422305 0.812859664652075 0.837453774056235 0.791769194747959 0.821741406904095 0.805871759375647
cg02071463 0.227034547236337 0.184790796428 0.181361494854081 0.151383117294096 0.159325155246272 0.226976307649732 0.221639171774211 0.168204967239719 0.245541167108607 0.209807767810961 0.19424643895078 0.161326204508914 0.238931675603313 0.186699438089482 0.187101517077853 0.176566512587338 0.232506242180146 0.22978032319989 0.170686044351556 0.258179985902505 0.224896142800884 0.203076074908047 0.149002282672282 0.222580747090016 0.166008951870585 0.247942901645742 0.133724813023514 0.224494529887783 0.199459661365382 0.201881941710323 0.213141695424776 0.155448908827663 0.137982639145917 0.163998365692005 0.19439834774008 0.173982690398676 0.238193402973604 0.199072350674702 0.2038990554246 0.211441912672072 0.183333908026066 0.160635102734478 0.202999803418321 0.163948612877462 0.137939555913943 0.217132425151216 0.126926649142461 0.159242999402035 0.211140948524566 0.125026578876731 0.217432682379946 0.168348579792123 0.261154485250647 0.223944191930694 0.158441896827208 0.204439033104036 0.25755678249755 0.188291131533989 0.217172643490266 0.157338147992289 0.130560396654216 0.225703999464175 0.167456089560389 0.165644351127106 0.19834940847028 0.216445317536624 0.235176422721535 0.19141205608962 0.153065213874983 0.188240637365968 0.168062343726009 0.20725977759993 0.170787606934835 0.21478560283988 0.20873272440586 0.137245093941254 0.178949574641478 0.194143287121152 0.180178522636092 0.222034840847058 0.163979864665339 0.194799040803712 0.150627157331185 0.210296909305574 0.212816227924156 0.137736193299054 0.212744338370162 0.172494965199724 0.214988556030947 0.172120321083974 0.301001379246602 0.138827885010081 0.169467491474516 0.229142167809656 0.224790544742175
cg02323405 0.0764322242106118 0.0931438218868527 0.136609529051773 0.0762539318662648 0.137854993091507 0.0763526505069487 0.113245221262544 0.169265932660872 0.141990800405574 0.101080764595162 0.0745434833173154 0.0826874935628457 0.127640827629967 0.0607754653262987 0.0870730533343005 0.0802150808228683 0.142709851291451 0.102708267204124 0.0934913140000474 0.104532336824642 0.103371668074018 0.0880414665275351 0.0801427838183789 0.13986897557 0.0904331474871547 0.094828023459862 0.111070624480692 0.104299100066572 0.0791410921235827 0.0739049029205694 0.110568244409456 0.0783613323491682 0.0726411180429113 0.114980212120688 0.0610268711692834 0.125436992214622 0.0772366831389789 0.119993391118584 0.143267185677926 0.0927128597838212 0.104854989764188 0.115675849517591 0.100109360975573 0.0683178496975307 0.15396448193802 0.0909983443012921 0.173992487325637 0.134419979125564 0.136658240666899 0.109822390023788 0.0612998112785917 0.0663779268270704 0.0650738695912035 0.104793565592867 0.0756013058830621 0.106638641956844 0.10052698178283 0.0814152423281247 0.0976998022889572 0.110904907351624 0.132752578365149 0.0886799430393486 0.191185580943183 0.0776999671619752 0.138327701694037 0.128351698416984 0.0908507334752798 0.0761318036302166 0.101266214584549 0.142044405619398 0.0923454594854337 0.0742623615112975 0.0970815413481711 0.060946407195047 0.0703012237665941 0.0470740424903694 0.127259165856764 0.134057312545759 0.081397519239755 0.0928232410093919 0.0784985429058463 0.0916335866075483 0.1208206134026 0.0942731088156458 0.0814383270605329 0.082130352068079 0.066527221452502 0.129646387617955 0.0788019361876855 0.112355987265671 0.0618255159392575 0.181326175077207 0.0806955919717529 0.106311591214168 0.173895107890591
cg02554564 0.764986690537838 0.779169521183933 0.768732767260367 0.794182088444063 0.752396256027356 0.70931980435553 0.765866438727689 0.802736740864277 0.750643416174756 0.727063955554695 0.740672660016139 0.723203170178904 0.708094270222981 0.743243923831429 0.796072145264142 0.768265656081923 0.756667257534057 0.763931430131365 0.743142029687508 0.793853588967755 0.770367491314558 0.7210181648967 0.728956557154283 0.789510331680494 0.73258713823343 0.781270585643158 0.770948739231186 0.779913358650573 0.767973164863132 0.776939401420363 0.750293754880706 0.731665739595115 0.756035015859776 0.730377355569924 0.736556509830776 0.755207618918692 0.709625600469053 0.710788758972558 0.784471041101039 0.756338488794302 0.79569584008217 0.751960755824354 0.712236282125174 0.703042833758837 0.793696597691411 0.751773786637487 0.804960232779729 0.761526622086324 0.714322469242814 0.768269080307994 0.72574746957771 0.765165265793678 0.711186500934602 0.745684153257574 0.740973769872899 0.752018639053334 0.707844156977404 0.752486693054798 0.725816960892234 0.781215875951767 0.760235195281229 0.71447043288166 0.780492027869005 0.732674210102668 0.753794538815658 0.734596147905813 0.736176831963884 0.726409756307917 0.729916668377686 0.77238967662336 0.724904987573058 0.717804909834636 0.778522000547203 0.751469177111042 0.727660063529946 0.748937576808988 0.720780238997854 0.756577499555759 0.711476125800981 0.814286514683923 0.794511213934913 0.777256184826134 0.754271004530164 0.757782431456436 0.753928388847157 0.718496520502734 0.790003753158696 0.768539839978782 0.787950812000563 0.738041877173113 0.758311649304706 0.733071980972202 0.782321273976378 0.755957603764815 0.766270419293413
cg02688422 0.711738949356826 0.6850907535176 0.688389162961417 0.64079224874441 0.67690577025379 0.681096359841859 0.691633289736996 0.700762483583267 0.682564383130978 0.666705635873676 0.681372128649947 0.675386846578668 0.70142104612409 0.68747139028954 0.696067612085713 0.666259514920851 0.655282677945851 0.661412129870686 0.656862494136661 0.693814536118394 0.693243298066773 0.707772686370793 0.63516522957111 0.70301425270889 0.651103341192122 0.678847167987692 0.658071677540522 0.716323032176333 0.610239375701868 0.697935665320807 0.722675755100551 0.672608754535014 0.714111009147937 0.65354477954412 0.704644016693537 0.693597881208362 0.65176831634243 0.649611297227556 0.690084256123866 0.664008552654181 0.693702946659853 0.639646337871445 0.702635996398269 0.688181799922035 0.648200960033878 0.679262195647524 0.674967737728643 0.625798076756316 0.661665201159033 0.663181381648659 0.693328668652403 0.645866984370284 0.659847023505372 0.682763783575625 0.686614776827194 0.595569128940591 0.724359561684063 0.703201914938185 0.682114322797908 0.673463044723915 0.703480150430376 0.681436439245753 0.719821393961041 0.702180808040312 0.677526877909796 0.63450121306527 0.663525609354115 0.697899241450016 0.644953666910426 0.652185807004807 0.673643568854934 0.676374529302831 0.610561144489149 0.66060360861097 0.693379007629948 0.642022701889936 0.681437968765982 0.652505464024634 0.686516918237758 0.66659224218914 0.730217491044257 0.683085432908099 0.661621453544116 0.683081960552248 0.654582450639528 0.666677936064358 0.68192862997626 0.66733551405794 0.720089934568748 0.670730904616659 0.677712223070399 0.666521960062672 0.672280683235183 0.721502364133462 0.662479175827462
cg02762115 0.820740907717223 0.769947069682719 0.70936465844474 0.840238501270094 0.659362013864235 0.653457387098423 0.619937760316891 0.774558756215964 0.820789532921969 0.849023651544708 0.577728449023251 0.861018802033178 0.812697966353381 0.759343254585722 0.846075166908737 0.832080285268266 0.82934980880842 0.813461030671141 0.858132275335668 0.656285304918704 0.825993572098792 0.599954368682484 0.585554806580243 0.850150088472914 0.668828544341378 0.812686291163689 0.823035888703079 0.805224625051973 0.844195063017641 0.845779217247357 0.629198146783245 0.830100092788661 0.63684722908803 0.746355977926364 0.872404615457727 0.789681640832601 0.810206809491388 0.871388958920069 0.836270561524761 0.860830943004718 0.527134577460108 0.853419640019504 0.728341433545746 0.841897246721502 0.64722414673748 0.57822451169754 0.703152193393299 0.781709062940163 0.756617835093062 0.781754196508434 0.856855913257965 0.768625152531188 0.857978072430337 0.840402027324848 0.843656202016151 0.818218015657585 0.855771855711663 0.790003665144855 0.818698702629176 0.802722036649056 0.799132603870265 0.831197403664024 0.571291596315837 0.84587668473647 0.786594437946643 0.670025869426246 0.805638596387455 0.869652021131462 0.846139709672242 0.821739592390812 0.82810435521571 0.850880846536415 0.787121352471356 0.849704473911099 0.820871007132886 0.872312397447167 0.788806311446176 0.79251578895122 0.856985695024349 0.838277065303995 0.843217726371907 0.833647373203087 0.790345825779546 0.781936633969791 0.808139454714026 0.525647160327995 0.540855725003682 0.737748235184372 0.827009283304422 0.809084519195698 0.839969640400379 0.70309520693355 0.826925741577617 0.761116341207552 0.55563383361074
cg02777934 0.918565259860153 0.920160007503302 0.909541011901476 0.942862181975597 0.909921563970887 0.889683510954311 0.920989215466829 0.917551373803111 0.893618601439085 0.931008318725025 0.880001494235455 0.891660460664891 0.894576177296001 0.890039448812566 0.925077700643948 0.899246320115877 0.907081730195487 0.907005933336622 0.928715486840246 0.87832185420826 0.874894980454944 0.914287135920468 0.939864652681113 0.942931486362698 0.901897521128461 0.901933955067353 0.904718451464482 0.938385914494949 0.942250341056535 0.918380059919208 0.877717809890452 0.910713238398355 0.899089557539539 0.923544153222187 0.939992883215257 0.951902805795809 0.934759887768662 0.886376835499086 0.902976100459363 0.890949925535117 0.890311254501914 0.917737738923379 0.907542589681165 0.908854304302205 0.922758658966195 0.886630070459253 0.917966261429802 0.959385159279729 0.924823261175736 0.909558393836216 0.901639424538268 0.883278444422589 0.883240382573049 0.933361789533454 0.93330304023312 0.88477015776062 0.935794723724175 0.86947708997307 0.939767083297349 0.935418220579834 0.9056626492346 0.910281472751443 0.922285749188348 0.894032954123571 0.910660661186816 0.92399271968085 0.952969811796785 0.911794716806357 0.881201763951365 0.943015149127357 0.946188734417733 0.920080874831341 0.862124445843716 0.929469571424425 0.948351480859775 0.914038398533384 0.9055019477616 0.924020808638899 0.883679311908478 0.914322734197029 0.917745621393201 0.934998801527296 0.956444018007261 0.889746969259134 0.875862855086622 0.886581127215182 0.904792441227425 0.902241514776926 0.940167355332327 0.899869834723586 0.907293442523481 0.878546914457535 0.892342981711138 0.941994719781977 0.895784871568458
